时间戳,WT1仿真可用出力（MW）,WT2仿真可用出力（MW）,WT3仿真可用出力（MW）,WT4仿真可用出力（MW）,WT5仿真可用出力（MW）,WT6仿真可用出力（MW）
2025-08-08 00:15:00,371.31,428.83,80.93,506.83,378.09,609.64
2025-08-08 00:30:00,399.41,407.66,65.68,497.85,386.72,582.03
2025-08-08 00:45:00,315.72,392.34,71.84,505.71,386.33,656.04
2025-08-08 01:00:00,357.11,400.00,78.00,496.73,365.54,669.07
2025-08-08 01:15:00,328.71,399.55,93.54,477.64,355.34,683.26
2025-08-08 01:30:00,347.14,406.31,113.48,475.40,383.58,648.75
2025-08-08 01:45:00,338.98,423.42,113.18,428.25,402.41,668.30
2025-08-08 02:00:00,329.01,428.38,108.20,392.89,407.12,705.11
2025-08-08 02:15:00,327.20,439.19,94.12,361.46,396.13,751.89
2025-08-08 02:30:00,310.28,424.32,84.74,318.80,436.92,738.47
2025-08-08 02:45:00,362.85,418.02,91.19,271.66,444.77,754.19
2025-08-08 03:00:00,351.07,424.32,77.70,277.27,387.11,716.23
2025-08-08 03:15:00,335.36,410.36,83.57,254.26,334.16,694.76
2025-08-08 03:30:00,295.48,407.66,93.24,266.61,307.89,655.65
2025-08-08 03:45:00,271.00,404.50,116.70,298.04,324.75,632.65
2025-08-08 04:00:00,279.77,405.86,121.10,292.42,354.56,610.79
2025-08-08 04:15:00,255.29,421.62,102.63,294.67,369.86,583.57
2025-08-08 04:30:00,248.95,400.45,79.17,296.35,342.40,597.75
2025-08-08 04:45:00,274.33,391.44,109.66,296.35,365.93,610.02
2025-08-08 05:00:00,257.41,406.31,87.38,268.85,340.05,565.55
2025-08-08 05:15:00,325.99,418.92,69.49,291.30,348.28,535.26
2025-08-08 05:30:00,311.49,432.88,52.78,250.89,362.01,508.03
2025-08-08 05:45:00,266.17,448.65,42.22,245.28,310.24,473.53
2025-08-08 06:00:00,215.72,446.85,30.79,235.74,289.84,430.58
2025-08-08 06:15:00,174.93,453.60,26.68,222.26,242.39,448.60
2025-08-08 06:30:00,194.87,443.69,34.89,196.45,260.43,474.29
2025-08-08 06:45:00,177.65,448.65,41.93,179.05,230.23,515.32
2025-08-08 07:00:00,199.70,446.85,34.89,192.52,231.40,490.78
2025-08-08 07:15:00,207.56,439.19,27.27,201.50,233.37,446.30
2025-08-08 07:30:00,198.19,434.23,18.77,178.49,224.74,462.02
2025-08-08 07:45:00,234.75,445.50,15.54,203.18,221.99,396.84
2025-08-08 08:00:00,241.09,446.40,34.60,151.54,188.65,370.77
2025-08-08 08:15:00,197.89,432.43,17.30,100.47,177.28,313.64
2025-08-08 08:30:00,176.14,424.32,14.07,114.50,136.49,218.17
2025-08-08 08:45:00,186.11,413.06,16.71,124.60,78.05,180.98
2025-08-08 09:00:00,200.01,393.69,34.60,99.91,54.52,195.16
2025-08-08 09:15:00,201.21,404.05,48.38,113.38,48.24,188.26
2025-08-08 09:30:00,181.58,398.65,57.76,71.28,38.04,189.79
2025-08-08 09:45:00,183.09,389.19,62.16,63.42,52.56,166.79
2025-08-08 10:00:00,224.18,384.23,46.04,66.79,55.30,200.53
2025-08-08 10:15:00,209.98,360.81,52.78,58.37,55.69,266.48
2025-08-08 10:30:00,231.12,378.83,66.56,47.15,52.95,300.60
2025-08-08 10:45:00,247.44,395.95,70.37,62.30,55.30,395.31
2025-08-08 11:00:00,237.77,378.83,85.91,120.11,58.44,424.83
2025-08-08 11:15:00,263.45,377.03,60.11,158.84,69.03,419.46
2025-08-08 11:30:00,223.87,362.61,66.27,190.83,90.21,375.37
2025-08-08 11:45:00,172.21,373.87,56.00,145.93,115.31,352.75
2025-08-08 12:00:00,175.23,395.05,49.85,140.32,111.78,307.50
2025-08-08 12:15:00,194.87,386.94,41.05,118.99,115.70,338.95
2025-08-08 12:30:00,227.50,329.28,42.81,142.56,101.97,391.86
2025-08-08 12:45:00,197.89,334.23,33.72,147.62,91.39,427.52
2025-08-08 13:00:00,202.12,297.75,55.12,148.74,74.91,390.71
2025-08-08 13:15:00,222.97,304.95,61.58,129.65,61.18,362.72
2025-08-08 13:30:00,273.42,300.00,121.10,148.18,51.77,410.26
2025-08-08 13:45:00,242.30,263.96,194.99,144.81,49.42,438.63
2025-08-08 14:00:00,312.40,275.23,229.88,132.46,53.34,435.18
2025-08-08 14:15:00,323.88,264.86,242.78,121.24,49.42,455.89
2025-08-08 14:30:00,294.87,234.68,248.06,162.77,57.26,486.56
2025-08-08 14:45:00,279.16,214.41,242.20,154.35,45.50,420.23
2025-08-08 15:00:00,291.25,212.61,273.87,122.92,43.93,541.78
2025-08-08 15:15:00,309.98,156.76,292.92,185.22,50.60,492.31
2025-08-08 15:30:00,328.41,153.15,309.34,221.14,52.16,435.18
2025-08-08 15:45:00,318.14,129.28,274.75,104.40,50.20,450.14
2025-08-08 16:00:00,313.60,167.57,233.69,159.40,53.34,476.21
2025-08-08 16:15:00,318.74,157.66,221.97,145.93,56.09,488.48
2025-08-08 16:30:00,275.84,184.23,211.12,168.94,63.93,534.11
2025-08-08 16:45:00,264.36,209.46,279.14,162.77,68.24,493.85
2025-08-08 17:00:00,260.73,209.91,300.55,156.60,47.46,458.96
2025-08-08 17:15:00,264.66,231.98,303.48,199.81,77.27,483.11
2025-08-08 17:30:00,267.98,196.40,328.40,149.86,85.11,539.86
2025-08-08 17:45:00,258.62,241.89,365.64,290.18,96.48,506.88
2025-08-08 18:00:00,274.63,243.69,326.06,215.53,114.53,517.62
2025-08-08 18:15:00,271.91,237.39,338.37,248.08,160.81,519.92
2025-08-08 18:30:00,249.25,224.32,302.60,303.09,156.10,529.51
2025-08-08 18:45:00,275.84,250.45,300.84,251.45,141.59,526.05
2025-08-08 19:00:00,280.97,220.72,292.63,226.19,162.38,504.58
2025-08-08 19:15:00,266.17,191.44,268.59,510.76,161.59,452.05
2025-08-08 19:30:00,269.80,192.79,267.12,478.77,171.79,411.41
2025-08-08 19:45:00,235.35,220.72,256.57,473.15,171.40,417.16
2025-08-08 20:00:00,253.18,275.68,206.43,335.64,180.42,407.58
2025-08-08 20:15:00,266.47,366.22,185.02,382.23,194.54,421.38
2025-08-08 20:30:00,271.31,435.14,159.80,458.00,234.54,402.21
2025-08-08 20:45:00,314.81,441.44,126.67,530.40,266.31,470.46
2025-08-08 21:00:00,339.59,437.39,129.60,559.59,239.64,592.00
2025-08-08 21:15:00,341.10,439.64,124.03,549.49,259.25,601.21
2025-08-08 21:30:00,331.13,423.87,95.59,550.05,240.03,623.06
2025-08-08 21:45:00,374.63,465.77,86.21,548.93,182.38,640.31
2025-08-08 22:00:00,378.56,456.76,81.51,561.27,207.48,691.31
2025-08-08 22:15:00,400.92,447.30,78.29,546.68,212.97,729.65
2025-08-08 22:30:00,403.33,445.50,83.57,501.22,274.94,666.77
2025-08-08 22:45:00,409.38,439.64,77.41,470.35,267.10,743.84
2025-08-08 23:00:00,425.99,423.87,85.33,521.99,324.36,685.18
2025-08-08 23:15:00,393.06,418.47,76.24,502.90,336.91,682.87
2025-08-08 23:30:00,448.96,413.96,81.51,513.00,342.79,695.14
2025-08-08 23:45:00,459.83,427.93,93.83,452.95,379.27,675.21
2025-08-09 00:00:00,458.62,416.22,92.95,484.38,384.37,646.07
2025-08-09 00:15:00,475.24,407.66,92.66,496.17,384.37,705.88
2025-08-09 00:30:00,451.07,407.66,95.30,515.25,351.42,726.58
2025-08-09 00:45:00,434.76,425.23,90.02,463.05,360.44,749.97
2025-08-09 01:00:00,410.89,438.74,81.81,391.21,349.46,744.22
2025-08-09 01:15:00,504.85,447.75,75.36,387.28,310.24,741.15
2025-08-09 01:30:00,518.75,446.40,57.47,327.22,329.07,702.05
2025-08-09 01:45:00,510.59,439.64,49.26,358.09,413.78,706.26
2025-08-09 02:00:00,512.40,446.40,56.30,340.13,497.72,645.68
2025-08-09 02:15:00,490.04,439.64,55.12,324.98,508.31,629.58
2025-08-09 02:30:00,452.88,426.13,56.00,311.51,509.87,531.04
2025-08-09 02:45:00,441.40,424.77,76.24,279.51,511.84,578.58
2025-08-09 03:00:00,480.68,435.59,80.93,279.51,512.62,608.87
2025-08-09 03:15:00,501.22,422.97,68.03,283.44,512.23,646.83
2025-08-09 03:30:00,507.87,422.07,52.78,272.22,486.73,682.87
2025-08-09 03:45:00,507.57,411.26,56.88,235.74,444.38,651.43
2025-08-09 04:00:00,491.55,418.02,62.16,197.01,453.40,590.09
2025-08-09 04:15:00,494.88,410.81,74.48,233.49,452.61,642.62
2025-08-09 04:30:00,458.93,418.92,75.94,226.75,445.16,666.77
2025-08-09 04:45:00,421.76,447.75,50.14,226.19,402.80,648.37
2025-08-09 05:00:00,439.59,463.96,43.40,221.70,356.52,584.34
2025-08-09 05:15:00,439.59,452.25,46.62,211.60,352.21,582.42
2025-08-09 05:30:00,462.55,459.46,55.12,202.62,405.94,463.56
2025-08-09 05:45:00,323.27,457.21,43.98,183.54,417.71,420.61
2025-08-09 06:00:00,283.69,457.21,38.70,212.72,378.88,419.08
2025-08-09 06:15:00,233.54,450.45,36.07,220.02,378.48,236.57
2025-08-09 06:30:00,241.40,449.55,27.86,221.70,338.09,220.08
2025-08-09 06:45:00,245.93,451.80,18.77,247.52,347.89,217.02
2025-08-09 07:00:00,207.26,449.10,6.45,275.59,341.22,325.91
2025-08-09 07:15:00,213.00,8.56,6.45,249.21,313.77,361.57
2025-08-09 07:30:00,261.34,14.41,2.93,264.92,258.47,281.82
2025-08-09 07:45:00,339.28,12.61,3.52,234.61,257.29,210.88
2025-08-09 08:00:00,391.55,41.89,2.93,171.19,208.66,139.95
2025-08-09 08:15:00,387.62,40.54,0.00,137.51,152.57,231.97
2025-08-09 08:30:00,399.10,113.96,0.59,98.78,117.66,259.58
2025-08-09 08:45:00,396.39,158.11,0.00,76.89,91.39,269.93
2025-08-09 09:00:00,422.97,200.90,7.92,80.26,77.66,281.82
2025-08-09 09:15:00,451.98,171.62,19.94,83.63,78.44,353.13
2025-08-09 09:30:00,456.21,236.94,36.95,63.99,83.15,346.61
2025-08-09 09:45:00,411.49,215.77,41.34,72.97,86.68,345.85
2025-08-09 10:00:00,348.05,250.00,48.97,70.72,111.78,309.42
2025-08-09 10:15:00,296.08,223.42,37.24,97.10,121.98,380.74
2025-08-09 10:30:00,260.13,199.10,27.56,95.98,113.74,519.54
2025-08-09 10:45:00,203.63,155.41,23.16,102.15,111.78,606.96
2025-08-09 11:00:00,199.10,146.85,30.49,110.57,71.38,606.57
2025-08-09 11:15:00,233.54,110.36,29.03,108.33,54.91,683.64
2025-08-09 11:30:00,231.12,107.66,21.99,78.58,37.65,689.39
2025-08-09 11:45:00,227.50,106.31,25.80,101.59,28.63,682.11
2025-08-09 12:00:00,183.99,104.50,29.03,89.24,35.69,674.82
2025-08-09 12:15:00,182.48,94.14,36.95,70.72,40.01,694.76
2025-08-09 12:30:00,178.55,81.08,60.11,118.43,43.93,664.47
2025-08-09 12:45:00,180.97,110.81,114.94,67.91,52.56,653.35
2025-08-09 13:00:00,245.93,109.01,164.20,57.25,56.48,647.98
2025-08-09 13:15:00,244.42,130.63,195.87,89.80,45.10,634.56
2025-08-09 13:30:00,239.28,133.78,171.24,130.22,46.67,649.13
2025-08-09 13:45:00,222.36,103.60,188.54,105.52,58.83,670.99
2025-08-09 14:00:00,220.55,120.72,212.58,145.93,36.48,607.72
2025-08-09 14:15:00,264.06,83.33,251.58,147.05,31.38,611.94
2025-08-09 14:30:00,261.34,95.50,256.27,145.93,36.48,639.16
2025-08-09 14:45:00,233.54,129.28,260.38,75.21,43.14,603.12
2025-08-09 15:00:00,253.18,40.09,291.75,109.45,72.17,623.83
2025-08-09 15:15:00,258.01,82.88,271.52,108.89,61.18,610.02
2025-08-09 15:30:00,270.40,112.61,258.32,108.33,59.62,541.39
2025-08-09 15:45:00,255.29,202.25,262.43,133.58,63.54,473.14
2025-08-09 16:00:00,290.04,216.22,287.94,95.98,77.66,512.64
2025-08-09 16:15:00,284.30,204.50,312.28,110.01,66.28,416.01
2025-08-09 16:30:00,298.50,166.67,309.05,160.52,54.13,334.73
2025-08-09 16:45:00,306.35,191.89,322.54,148.74,60.40,341.63
2025-08-09 17:00:00,306.35,215.77,319.90,115.62,70.60,407.58
2025-08-09 17:15:00,310.88,183.78,297.62,175.12,109.03,461.26
2025-08-09 17:30:00,339.28,209.91,285.59,162.77,109.03,568.23
2025-08-09 17:45:00,356.81,195.95,297.91,232.37,122.76,665.24
2025-08-09 18:00:00,361.64,220.27,239.27,164.45,110.21,626.13
2025-08-09 18:15:00,367.08,180.63,250.11,223.95,111.00,494.23
2025-08-09 18:30:00,368.29,254.50,246.01,231.81,96.09,351.60
2025-08-09 18:45:00,391.25,250.90,232.82,392.33,106.29,305.20
2025-08-09 19:00:00,368.59,223.87,191.18,483.82,125.51,335.88
2025-08-09 19:15:00,373.73,225.23,211.41,539.38,154.14,300.22
2025-08-09 19:30:00,333.54,253.60,242.49,576.99,193.36,343.93
2025-08-09 19:45:00,352.58,300.90,197.34,562.40,185.91,399.53
2025-08-09 20:00:00,307.26,326.58,208.48,585.97,169.44,463.56
2025-08-09 20:15:00,252.58,426.13,166.25,571.38,188.26,430.97
2025-08-09 20:30:00,232.94,451.35,151.59,578.11,193.36,433.27
2025-08-09 20:45:00,216.62,443.24,147.20,565.20,201.99,409.11
2025-08-09 21:00:00,252.27,440.99,126.67,555.66,218.85,401.44
2025-08-09 21:15:00,260.13,423.42,132.24,561.27,231.01,524.90
2025-08-09 21:30:00,260.13,431.53,123.44,560.15,174.14,588.55
2025-08-09 21:45:00,304.24,433.78,127.84,541.07,173.36,604.27
2025-08-09 22:00:00,348.95,433.78,107.02,537.14,154.92,609.64
2025-08-09 22:15:00,382.79,425.23,99.11,536.58,176.10,678.27
2025-08-09 22:30:00,411.49,414.41,102.33,511.88,271.02,635.71
2025-08-09 22:45:00,461.95,408.56,106.14,479.89,403.19,605.04
2025-08-09 23:00:00,460.44,406.76,121.69,467.54,491.05,653.73
2025-08-09 23:15:00,439.59,391.89,131.95,455.75,467.91,728.89
2025-08-09 23:30:00,491.86,399.10,151.30,424.32,423.98,721.22
2025-08-09 23:45:00,503.04,411.26,130.19,432.18,388.68,715.47
2025-08-10 00:00:00,497.29,405.41,134.59,439.48,425.16,741.92
2025-08-10 00:15:00,467.08,407.21,111.13,471.47,433.79,728.50
2025-08-10 00:30:00,473.73,436.94,116.70,436.67,440.06,732.72
2025-08-10 00:45:00,510.89,436.04,112.30,420.39,455.75,730.42
2025-08-10 01:00:00,473.73,433.78,104.97,365.39,469.87,719.30
2025-08-10 01:15:00,477.35,422.52,104.97,391.77,450.26,679.42
2025-08-10 01:30:00,490.35,425.23,95.00,374.93,422.41,710.86
2025-08-10 01:45:00,495.18,422.97,89.14,345.75,416.14,673.29
2025-08-10 02:00:00,497.29,422.97,79.76,300.28,384.76,638.01
2025-08-10 02:15:00,500.62,430.18,76.24,243.03,361.62,671.37
2025-08-10 02:30:00,508.47,447.30,81.51,261.55,306.32,660.64
2025-08-10 02:45:00,503.64,446.40,74.77,236.86,299.26,683.26
2025-08-10 03:00:00,506.66,446.85,60.70,193.64,342.01,677.12
2025-08-10 03:15:00,500.62,438.29,72.42,191.96,351.03,634.18
2025-08-10 03:30:00,473.13,433.78,60.70,210.48,347.11,544.46
2025-08-10 03:45:00,416.63,427.03,56.00,183.54,392.21,528.36
2025-08-10 04:00:00,390.04,437.84,54.83,169.50,413.39,514.55
2025-08-10 04:15:00,367.38,429.73,35.19,181.85,407.51,424.83
2025-08-10 04:30:00,340.19,431.53,25.51,196.45,391.43,463.94
2025-08-10 04:45:00,336.26,422.97,28.15,188.03,369.07,514.94
2025-08-10 05:00:00,350.77,428.83,30.20,208.23,372.60,547.91
2025-08-10 05:15:00,369.80,443.69,39.88,289.62,370.25,579.35
2025-08-10 05:30:00,314.81,443.24,31.67,341.82,316.51,500.37
2025-08-10 05:45:00,340.19,421.17,19.35,245.84,263.17,442.09
2025-08-10 06:00:00,399.71,123.87,14.07,193.08,221.60,368.85
2025-08-10 06:15:00,408.47,70.27,6.74,180.73,236.90,345.46
2025-08-10 06:30:00,397.29,88.29,3.81,180.73,259.25,313.64
2025-08-10 06:45:00,400.62,2.25,0.00,157.16,231.01,310.19
2025-08-10 07:00:00,403.94,0.00,0.88,163.89,201.20,360.03
2025-08-10 07:15:00,413.91,0.00,0.00,161.09,200.03,343.16
2025-08-10 07:30:00,452.58,0.00,0.00,144.25,170.22,367.70
2025-08-10 07:45:00,447.14,0.00,5.57,110.57,147.86,387.26
2025-08-10 08:00:00,417.23,0.00,9.68,96.54,123.15,354.67
2025-08-10 08:15:00,397.90,16.22,6.45,70.16,92.95,389.17
2025-08-10 08:30:00,336.26,49.10,0.00,53.32,50.20,404.13
2025-08-10 08:45:00,288.23,54.50,0.00,49.39,25.10,417.16
2025-08-10 09:00:00,255.90,65.32,10.85,44.34,27.85,382.27
2025-08-10 09:15:00,246.23,57.66,28.44,48.27,34.12,397.23
2025-08-10 09:30:00,328.71,53.60,36.95,36.48,48.24,465.86
2025-08-10 09:45:00,325.99,24.77,42.52,28.06,41.57,415.25
2025-08-10 10:00:00,324.18,18.02,36.07,21.33,45.10,400.68
2025-08-10 10:15:00,322.06,8.56,51.31,11.23,48.63,367.32
2025-08-10 10:30:00,307.56,0.00,33.72,17.96,61.18,279.13
2025-08-10 10:45:00,286.41,0.00,21.99,15.72,74.13,259.96
2025-08-10 11:00:00,273.12,18.02,24.63,46.59,58.83,251.91
2025-08-10 11:15:00,192.15,16.22,31.37,50.51,67.07,289.48
2025-08-10 11:30:00,169.79,48.65,16.42,56.13,63.93,271.08
2025-08-10 11:45:00,178.25,49.10,15.83,63.42,44.32,210.12
2025-08-10 12:00:00,203.33,51.35,41.64,52.76,57.66,179.82
2025-08-10 12:15:00,233.54,28.38,77.12,40.41,58.05,136.11
2025-08-10 12:30:00,211.18,16.67,84.74,41.53,60.40,114.26
2025-08-10 12:45:00,201.52,5.41,97.64,35.92,58.44,130.75
2025-08-10 13:00:00,180.97,0.00,145.14,30.87,61.58,139.57
2025-08-10 13:15:00,144.11,1.80,201.44,45.46,54.13,104.29
2025-08-10 13:30:00,130.22,12.61,249.53,66.23,46.28,153.75
2025-08-10 13:45:00,149.55,21.62,320.78,42.66,31.77,149.53
2025-08-10 14:00:00,157.71,23.42,331.63,61.74,27.45,180.59
2025-08-10 14:15:00,164.96,11.71,344.53,85.88,24.32,177.91
2025-08-10 14:30:00,118.43,4.50,345.41,71.28,37.26,194.01
2025-08-10 14:45:00,83.08,0.00,392.33,129.09,49.42,154.90
2025-08-10 15:00:00,68.58,9.46,389.10,70.72,66.28,178.29
2025-08-10 15:15:00,69.19,27.03,379.42,115.62,62.75,172.92
2025-08-10 15:30:00,98.49,13.96,392.33,79.14,62.36,147.23
2025-08-10 15:45:00,95.47,20.27,338.08,134.71,54.91,182.51
2025-08-10 16:00:00,102.12,15.77,306.71,88.12,49.81,198.23
2025-08-10 16:15:00,93.05,27.93,306.71,171.19,45.89,266.48
2025-08-10 16:30:00,89.13,24.32,305.24,75.21,33.34,218.17
2025-08-10 16:45:00,107.86,16.67,332.80,154.91,30.59,315.94
2025-08-10 17:00:00,125.68,15.32,326.06,211.60,31.38,373.45
2025-08-10 17:15:00,151.97,17.12,337.49,189.15,34.91,312.87
2025-08-10 17:30:00,153.48,6.31,319.02,259.87,36.87,340.10
2025-08-10 17:45:00,196.08,23.42,302.89,227.32,34.91,415.25
2025-08-10 18:00:00,252.27,21.62,292.63,245.28,27.45,517.62
2025-08-10 18:15:00,306.96,12.61,263.02,195.88,30.98,500.37
2025-08-10 18:30:00,424.79,42.34,254.81,266.04,29.02,503.82
2025-08-10 18:45:00,465.87,97.30,280.32,304.77,42.75,624.21
2025-08-10 19:00:00,467.99,117.12,235.75,484.38,63.15,660.64
2025-08-10 19:15:00,398.50,74.77,225.78,573.62,51.38,606.19
2025-08-10 19:30:00,467.99,65.32,224.60,575.87,68.24,636.10
2025-08-10 19:45:00,453.49,43.69,229.00,549.49,97.27,608.11
2025-08-10 20:00:00,387.02,46.40,218.15,539.38,123.94,693.23
2025-08-10 20:15:00,409.98,32.88,207.31,538.82,129.82,669.45
2025-08-10 20:30:00,334.75,0.45,167.43,528.72,159.63,675.59
2025-08-10 20:45:00,252.58,0.00,141.62,538.82,160.41,679.42
2025-08-10 21:00:00,217.83,0.00,99.40,519.18,137.27,670.22
2025-08-10 21:15:00,527.51,0.00,143.38,492.80,147.08,652.97
2025-08-10 21:30:00,515.72,0.00,178.57,427.13,184.73,520.30
2025-08-10 21:45:00,494.27,0.00,179.45,449.58,200.42,529.12
2025-08-10 22:00:00,494.27,383.33,154.82,395.14,249.45,446.30
2025-08-10 22:15:00,480.38,209.01,122.86,374.37,269.84,415.25
2025-08-10 22:30:00,396.99,211.26,91.19,465.86,317.30,404.13
2025-08-10 22:45:00,318.44,104.95,75.94,467.54,284.75,447.45
2025-08-10 23:00:00,156.50,87.84,76.82,455.75,307.49,407.58
2025-08-10 23:15:00,65.56,171.62,54.83,452.95,309.45,381.12
2025-08-10 23:30:00,6.04,290.99,41.93,464.74,283.18,414.48
2025-08-10 23:45:00,2.72,204.95,55.71,477.08,262.78,396.84
2025-08-11 00:00:00,0.30,245.50,60.11,422.08,291.41,412.95
2025-08-11 00:15:00,26.28,266.67,68.91,353.04,337.69,425.21
2025-08-11 00:30:00,12.69,227.93,79.76,363.14,341.22,437.10
2025-08-11 00:45:00,12.69,70.27,82.39,354.73,303.18,510.72
2025-08-11 01:00:00,20.85,3.60,76.82,360.90,305.53,489.63
2025-08-11 01:15:00,13.90,3.60,57.47,315.44,340.05,467.77
2025-08-11 01:30:00,5.74,36.94,52.19,290.74,373.39,454.74
2025-08-11 01:45:00,41.09,50.90,51.02,258.75,354.95,298.30
2025-08-11 02:00:00,61.33,159.91,51.61,267.17,273.76,247.31
2025-08-11 02:15:00,85.20,183.33,40.17,277.27,298.47,162.57
2025-08-11 02:30:00,59.82,146.85,24.63,254.82,256.90,121.16
2025-08-11 02:45:00,32.33,277.03,9.97,225.63,208.66,114.64
2025-08-11 03:00:00,9.67,384.68,0.88,222.26,218.46,167.94
2025-08-11 03:15:00,36.86,346.85,4.69,211.04,240.43,239.26
2025-08-11 03:30:00,42.60,352.25,7.62,193.64,310.24,308.65
2025-08-11 03:45:00,69.49,291.44,8.80,225.07,311.02,302.14
2025-08-11 04:00:00,121.76,290.99,14.95,209.36,289.06,283.73
2025-08-11 04:15:00,131.42,96.40,13.78,225.07,232.19,276.06
2025-08-11 04:30:00,103.63,4.05,9.09,214.41,195.71,279.51
2025-08-11 04:45:00,66.16,142.34,13.19,226.75,178.06,241.17
2025-08-11 05:00:00,93.66,237.39,14.95,237.42,151.79,210.12
2025-08-11 05:15:00,143.51,426.58,3.52,178.49,168.26,228.52
2025-08-11 05:30:00,177.35,423.42,0.00,156.03,162.77,248.46
2025-08-11 05:45:00,139.28,327.48,0.00,154.35,141.20,206.66
2025-08-11 06:00:00,121.45,268.92,0.00,159.40,114.92,41.41
2025-08-11 06:15:00,128.10,183.78,1.17,166.70,87.86,15.72
2025-08-11 06:30:00,155.59,168.02,10.56,170.63,69.42,33.74
2025-08-11 06:45:00,158.92,159.91,28.74,152.67,43.14,47.16
2025-08-11 07:00:00,149.85,243.24,26.98,121.80,27.85,2.30
2025-08-11 07:15:00,123.87,243.69,24.34,111.69,12.94,0.00
2025-08-11 07:30:00,36.86,230.63,26.68,148.74,16.87,0.00
2025-08-11 07:45:00,4.53,199.55,43.69,174.56,22.75,0.00
2025-08-11 08:00:00,19.64,200.45,35.19,157.16,20.39,0.00
2025-08-11 08:15:00,17.52,167.12,19.35,87.00,20.79,2.30
2025-08-11 08:30:00,25.98,102.70,9.68,82.51,17.26,11.50
2025-08-11 08:45:00,31.12,58.56,14.37,88.68,6.67,29.52
2025-08-11 09:00:00,15.11,36.94,29.62,83.07,0.00,22.24
2025-08-11 09:15:00,3.32,27.48,34.31,45.46,0.00,0.77
2025-08-11 09:30:00,0.30,34.23,36.95,45.46,4.71,0.00
2025-08-11 09:45:00,0.30,36.49,23.16,20.21,15.30,0.00
2025-08-11 10:00:00,137.47,29.73,26.39,5.05,16.47,1.15
2025-08-11 10:15:00,358.92,76.58,15.25,5.61,21.96,0.38
2025-08-11 10:30:00,387.32,54.95,28.15,5.05,28.63,40.64
2025-08-11 10:45:00,365.87,38.29,27.86,6.17,35.69,57.51
2025-08-11 11:00:00,346.54,31.98,23.75,8.98,36.08,29.91
2025-08-11 11:15:00,378.86,50.45,19.65,14.03,29.02,3.83
2025-08-11 11:30:00,296.08,59.01,27.56,11.79,20.00,0.00
2025-08-11 11:45:00,191.24,88.29,34.31,22.45,32.95,0.00
2025-08-11 12:00:00,130.82,79.28,52.19,24.70,21.57,0.00
2025-08-11 12:15:00,109.67,77.48,75.36,19.64,9.02,0.00
2025-08-11 12:30:00,99.10,69.37,99.11,24.13,4.71,0.00
2025-08-11 12:45:00,141.70,54.95,130.19,39.29,4.31,18.79
2025-08-11 13:00:00,120.55,49.55,159.22,30.87,3.14,153.75
2025-08-11 13:15:00,69.49,41.44,192.06,29.19,3.53,194.01
2025-08-11 13:30:00,54.99,26.58,307.88,73.53,5.10,328.21
2025-08-11 13:45:00,58.31,18.02,258.03,56.69,0.78,361.57
2025-08-11 14:00:00,137.77,14.41,243.66,61.18,11.77,363.87
2025-08-11 14:15:00,298.20,7.66,244.84,94.86,20.39,305.20
2025-08-11 14:30:00,268.29,11.26,234.28,60.06,10.98,220.47
2025-08-11 14:45:00,237.47,16.67,240.73,72.97,12.16,177.52
2025-08-11 15:00:00,251.97,44.14,236.63,138.07,13.34,97.77
2025-08-11 15:15:00,347.74,43.24,284.71,134.14,4.71,98.54
2025-08-11 15:30:00,345.02,21.17,314.92,130.22,5.49,137.27
2025-08-11 15:45:00,337.47,27.93,252.17,136.39,0.00,123.85
2025-08-11 16:00:00,325.99,25.23,293.22,60.62,2.35,171.01
2025-08-11 16:15:00,307.26,15.77,280.90,168.38,5.88,156.05
2025-08-11 16:30:00,270.40,13.06,211.70,182.41,5.10,151.45
2025-08-11 16:45:00,316.02,25.23,205.84,148.74,13.73,176.76
2025-08-11 17:00:00,369.50,15.77,262.14,96.54,8.63,126.15
2025-08-11 17:15:00,306.66,36.49,191.18,83.63,16.08,144.17
2025-08-11 17:30:00,232.94,35.14,157.75,180.17,16.47,121.54
2025-08-11 17:45:00,144.11,10.36,166.84,200.38,22.36,137.65
2025-08-11 18:00:00,133.84,64.86,232.82,225.07,33.73,110.43
2025-08-11 18:15:00,128.40,31.98,174.46,308.14,20.00,68.25
2025-08-11 18:30:00,131.73,15.77,227.54,457.44,29.02,97.77
2025-08-11 18:45:00,145.02,22.97,169.19,402.43,42.75,535.64
2025-08-11 19:00:00,119.34,21.62,208.77,346.31,53.73,672.91
2025-08-11 19:15:00,134.14,25.68,146.61,458.00,58.05,685.56
